stage,iteration,negative_elbo,grad_norm,kl_beta,loglik,nu,omega,u,sigma,alpha_mean,phi_mean,jitter
joint,438,4046.869790272157,2732.8398921565376,1.0,-395.89860892531925,4.125641386929657,1.1456320830292477,-0.7703855522496822,0.6357705849413301,-0.16270970979325525,0.18237786306780593,1e-08
joint,439,25110.489203085323,343302.58830466674,1.0,-21461.838393107577,4.471112355220329,1.2661858404660689,-0.01650340716321641,0.6292120287802945,0.15615598142368245,0.26755887514236604,1e-08
joint,440,4379.60121780501,6984.979488898074,1.0,-734.9895537393725,7.617634835967623,0.7801114101297899,0.9525066927604878,0.7290541025805378,0.0005602006991886517,0.21419503692659306,1e-08
joint,441,8131.995564415002,62091.69466799533,1.0,-4482.775821949772,3.733310980977212,1.0372175989854353,0.2443357120771622,0.521544435844191,-0.14770025825338987,0.2318907876244659,1e-08
joint,442,6157.166519607159,31039.837954330487,1.0,-2506.659458805279,4.62146029118922,0.8167775478714782,0.2877371559919094,0.5999084401076784,-0.1305564382609333,0.227970052791532,1e-08
joint,443,10048.94669631639,89864.53532081444,1.0,-6399.882211383212,4.147826632356127,0.9033654621819093,-0.5294174179693165,0.5802122701394489,-0.34511551089973586,0.2476765489719159,1e-08
joint,444,4729.207962746739,10635.65943044044,1.0,-1081.633127267851,6.204490765866473,0.925098707987918,-0.5346257449345284,0.5233749553004357,-0.1698151791438977,0.20508562981766743,1e-08
joint,445,6195.202865500587,32131.694429820927,1.0,-2546.4094631736666,4.741181572141008,0.706944378344362,0.0733027255747618,0.5907509289531114,-0.2588758792466712,0.2339779878471118,1e-08
joint,446,5411.790885199074,19863.28997769575,1.0,-1766.2561162913735,5.150384809249057,0.8204233276012679,0.3383126517592522,0.6108805545332294,-0.24004028624472357,0.22644402487274132,1e-08
joint,447,7397.3460788434895,48294.88638160584,1.0,-3748.1811736216546,5.205721772472763,0.9180840174233093,-0.7807727681902471,0.5706462105610033,0.10059732334864668,0.23631456736025866,1e-08
joint,448,4619.622752022239,10689.75333321259,1.0,-972.5005521685932,3.3706271985635556,0.9756018259997529,0.025566923239064065,0.7058328872864176,-0.27979998998139555,0.21461566215607955,1e-08
joint,449,5251.032884567433,21347.58777512265,1.0,-1604.163754375269,4.848343307022018,0.678357492989185,0.3693634787413883,0.6173415794119685,-0.43595313339734637,0.2261934923652251,1e-08
joint,450,4064.894630159401,2898.307322857089,1.0,-416.6050322715852,4.0217327945615855,0.9490078486240112,0.7136451092793695,0.5406215603667796,0.10654377319721951,0.1788797417587875,1e-08
joint,451,12344.728138113778,127257.39661395145,1.0,-8697.698415248893,6.074592952887241,0.8799376732417532,0.34976759852913697,0.5713261451118935,0.02533205328180856,0.2544621490488249,1e-08
joint,452,10144.4480393882,90961.06756600864,1.0,-6498.160805884834,5.815648368835299,0.8519105520128,-0.5066218940511437,0.5697344550952101,0.2980303710615673,0.24749878454449067,1e-08
joint,453,4602.446415663643,10211.94116878739,1.0,-954.1733544729434,2.5414500823344177,0.9754862826367733,-0.11110220586112107,0.6728951884246586,0.022690078803162664,0.21413057487588774,1e-08
joint,454,4746.775511198804,11506.823648610603,1.0,-1099.6697625098473,3.854712680840392,0.7328148359666862,0.27868100982146393,0.6017490581099842,-0.25552146019194333,0.2183754462991336,1e-08
joint,455,8521.300400034243,62794.30267807433,1.0,-4873.15101746979,3.264744390083721,0.9316721446942152,0.49763603269675893,0.5908259785128912,-0.0391452949985572,0.24584480508829382,1e-08
joint,456,4583.036221646678,7430.060458946751,1.0,-940.2741481272587,3.782963690981968,1.0825645901972303,0.4848279069731577,0.497663690363875,0.19699533857410706,0.1938667104272444,1e-08
joint,457,5367.084273464695,19088.354421610675,1.0,-1718.3422650793389,3.7105967471475596,1.1323146193549585,0.11686922833137114,0.6024513313914607,-0.12958103581093203,0.21905058071117142,1e-08
joint,458,4388.695844296402,6660.224021315932,1.0,-740.1331172085023,2.8058200358566996,0.9664986953508578,-0.06652482185332353,0.5536837588709249,-0.10518449684599541,0.19731506396296225,1e-08
joint,459,9732.83074117959,84050.38896765612,1.0,-6086.881327909551,4.467454920729546,1.0203613513784422,0.00575347091970102,0.5766769031875478,0.278979359400667,0.24347058952448855,1e-08
joint,460,4285.733021692365,6024.667386260627,1.0,-640.9226499130265,4.3378852779379855,0.7078155243489184,-0.7149477865154942,0.6085257563109521,-0.47645994871591657,0.2057280394405076,1e-08
joint,461,3981.885707997451,2013.3748122422178,1.0,-334.27900424318307,3.536610994339342,1.1871648040768323,-0.31761710076048905,0.6418945043482958,-0.14785702231249565,0.17627440531764005,1e-08
joint,462,7060.220951968167,43150.36168290306,1.0,-3414.817823130666,3.286949328997383,1.132636252351213,0.6266852687533958,0.523922581636461,-0.10560385098059039,0.2273398799598185,1e-08
joint,463,7235.159300703944,46434.38286065054,1.0,-3589.494972904867,3.7312732943925635,0.7318588328700224,-0.6900556042123459,0.5508423489304417,-0.27559609825938824,0.24010025190890502,1e-08
joint,464,4915.80034215995,13687.877940492488,1.0,-1268.878608465733,5.279823036869564,0.9360401290101882,-0.3292277039354453,0.6225618206812225,-0.15103110998558245,0.21767693316763145,1e-08
joint,465,106032.73080922147,2014582.962027212,1.0,-102389.20078803989,4.981150275557447,0.7806488437347497,-0.49507560000058853,0.6302738497011993,-0.27849520982028975,0.3062398406913766,1e-08
joint,466,14107.339430480977,164139.3623763185,1.0,-10467.465399585693,2.4871191791814553,0.7515598578680442,0.04761131664861895,0.7136844420012162,0.4222479528376316,0.26618625367003745,1e-08
joint,467,3903.0003583322396,1612.0344890998074,1.0,-257.8598595508554,4.129074775976475,0.8816611193202233,0.5196810062774203,0.6125110794536316,0.03412504542066287,0.15709646216009807,1e-08
joint,468,4755.040957361944,11151.618161677818,1.0,-1112.8849579541054,3.809513758962317,0.8633023272541966,1.062123685086351,0.6229429477289719,-0.0956145764824826,0.21672042117188745,1e-08
joint,469,21259.334101938388,303301.09020859766,1.0,-17614.90772122537,3.398729032712129,1.061589049718735,1.5894622402764504,0.6583577466680778,-0.09263822634191604,0.269236162849873,1e-08
joint,470,4220.786648276397,4669.092081220133,1.0,-575.4274004967192,3.6652199700404213,1.1127161283437301,-0.5426015893522425,0.6563633340306314,-0.2694465528354179,0.1938908360334091,1e-08
joint,471,9698.503681935043,83999.64542028964,1.0,-6054.865902290543,5.928989816578856,0.9878879178321475,0.3861941234737277,0.6234507323116265,-0.14082536936528212,0.25034283877498276,1e-08
joint,472,4559.486594460954,10295.877823641296,1.0,-916.1941557796372,4.64538795235105,0.7575407331610129,-0.3699113200587769,0.6267302524265455,-0.3233310144712823,0.21334678481958022,1e-08
joint,473,6030.483316597765,28067.052939357134,1.0,-2385.358688813345,3.175451806775601,1.182930480017501,-0.7070659279615875,0.6757601042356179,-0.05526113553036201,0.22902059665349883,1e-08
joint,474,9444.797441328687,77130.14118291026,1.0,-5802.892592390564,4.967197169303279,0.946717229507657,0.8881870368220527,0.6437935137408757,-0.10645961690112765,0.2530032710859394,1e-08
joint,475,4096.657287945273,3222.82781577578,1.0,-451.16633944699896,4.367121312907498,0.9180777169535744,-0.3707352149112127,0.575608297235536,-0.0584469003289628,0.18603510103114934,1e-08
joint,476,5481.728079090668,20700.392557613446,1.0,-1835.923080819779,4.026818908491293,0.8967170592106234,-0.552545986351465,0.5796728141533392,-0.14893280563844205,0.22312619081280655,1e-08
joint,477,10335.38618805521,94705.16161807034,1.0,-6690.0683224146,3.223155907535128,0.9997110931472415,-0.6034694597776475,0.5870294215235876,-0.21190005335279913,0.24948599682728034,1e-08
joint,478,4002.6650929451716,2331.8915532326687,1.0,-358.6343489797749,4.030752005608621,0.68204970983032,-0.3430236704362951,0.6113428247516651,-0.12180682756850247,0.1892714070002721,1e-08
joint,479,3963.085319424408,1827.8716187132252,1.0,-318.9318649238658,3.240058235094417,0.9292764018772751,-0.1785929559183037,0.6728202719587979,0.10908397919011481,0.1820890374301081,1e-08
joint,480,6151.029248440829,32311.23297625148,1.0,-2507.1367479960436,4.889760627218127,1.0448436567247752,0.1297299557491708,0.6457800882803577,-0.2608307805258043,0.22957103648961638,1e-08
joint,481,4065.5140399144407,2862.537486327384,1.0,-422.27137075226887,4.226472901178438,0.9681041415232071,1.1947187129659258,0.6386489172695938,-0.2584907703420966,0.19092201080615903,1e-08
joint,482,4602.772856748146,9353.909919791036,1.0,-959.8828232437514,4.779801961162873,1.0105778557997462,-0.08206966150224115,0.5756017255016187,0.15440243152042463,0.20249648041197812,1e-08
joint,483,4238.955795744422,4912.2792035087305,1.0,-597.2822222289853,5.68092072054734,0.8713407281860552,0.1982588426989912,0.6365106545909608,-0.2840079905342476,0.20352481547179155,1e-08
joint,484,3953.1333082083256,1751.6293952555798,1.0,-310.6842516779027,3.8803788681765656,0.894975919935808,-0.2277126174149331,0.5972835477529782,-0.09183932672722939,0.1750035537517982,1e-08
joint,485,5151.3648627950715,15850.912857740463,1.0,-1508.50868397416,4.011208700569133,1.049541610123802,-0.4059231327828343,0.5811248337596797,0.06994545865055196,0.2151447515988876,1e-08
joint,486,6888.808198090692,43298.050004225835,1.0,-3249.3114426416396,3.4021292142018984,1.1056869856305676,-0.48855437869999385,0.6117828798023297,0.007805614178180263,0.23728619161726447,1e-08
joint,487,4306.470924337696,5718.721866612248,1.0,-665.8546282686182,4.50954400537832,1.304467861086306,-0.33552050228254615,0.5850030322673148,-0.3173446879438407,0.19156336784235858,1e-08
joint,488,4362.0641157173995,6668.518397566921,1.0,-721.0550116094013,4.2960234062071585,0.7583738162149619,-0.5545055592954786,0.5558452060959155,-0.27607333376803245,0.20348285434575608,1e-08
joint,489,4729.779719925659,10034.19288304728,1.0,-1091.5601933312832,3.6559575756538316,1.204157784725928,0.2545463423248412,0.5915290836912048,0.13099115048920978,0.20630871737421308,1e-08
joint,490,18023.921382305838,217841.349902472,1.0,-14384.75346416427,4.369439806270996,0.9043761838412847,-0.04276948624658217,0.5755750049736997,0.2502457076829507,0.26813240677698996,1e-08
joint,491,4235.712959724536,5591.911283495389,1.0,-595.7636542561963,4.659902060221803,1.1481786445774012,-0.21737939779863402,0.6201612265830831,-0.19438517618048837,0.19363929920123726,1e-08
joint,492,9416.764161524978,76299.12018857981,1.0,-5776.77641311984,3.9106725413571133,1.0250519881231241,0.9428174455702435,0.6431350907780206,-0.17969112532174494,0.25040620471190506,1e-08
joint,493,4062.8267291995026,2964.5830850368407,1.0,-422.57525704605797,4.750038879819378,0.9225740560433734,-0.6134197379942284,0.6528463054413054,-0.26987758926312405,0.19158647738839577,1e-08
joint,494,3833.168653770251,429.90290352570963,1.0,-197.80746200037686,3.1274670701429548,0.7972304192206221,-0.38308759656063945,0.7057038837488372,-0.18164783109395846,0.15649946537347584,1e-08
joint,495,4733.578297325019,11317.607116089259,1.0,-1093.9843210381061,3.8313891267484554,0.8441685118917893,-0.11055684863220538,0.5724583817876386,-0.2778853615687335,0.21257889719281686,1e-08
joint,496,7825.701511128694,55403.627345551795,1.0,-4186.765664585204,3.9644388645969277,1.0535639926581932,-0.16653591327333261,0.5864915165071714,-0.27751321706920407,0.2358741547099144,1e-08
joint,497,4788.4161713609055,12277.514517488404,1.0,-1155.3663920041,4.617710943093581,1.1559923314537666,1.0214982048926284,0.789796800201074,-0.2908139553344831,0.21898308983585812,1e-08
joint,498,13199.14373792619,147794.66716890596,1.0,-9567.246718615272,4.163696369522489,0.8830143369715816,-0.6239940348842901,0.7034116973723408,-0.20937200164537909,0.2687723756174109,1e-08
joint,499,4474.368995446504,9091.427490234815,1.0,-840.2447299626594,4.921271553702187,1.2341392874740742,-0.4821954573888547,0.6648448709425533,-0.5995826262738899,0.20056506029117394,1e-08
joint,500,5876.8962263171015,32730.13349485079,1.0,-2238.846219181187,3.9495344986983083,1.0554973997817216,-0.4886211676429482,0.561431040127361,-0.08983085854071937,0.21749101932111906,1e-08
joint,501,4042.588999266991,3114.6044432767185,1.0,-407.68411698044946,5.720691574654394,0.7323732570784901,0.4474008432484936,0.6341303782001119,-0.37013644054353,0.19467598326027935,1e-08
joint,502,4042.5677112777116,2878.4899129213927,1.0,-408.70974796265034,3.9152064297256817,1.1189457097002729,-0.6076806424473007,0.6904962013210786,-0.05695812107012411,0.18834921180258593,1e-08
joint,503,4390.717267683833,7029.000348969234,1.0,-755.3238706740765,3.2929405192263888,0.6545900642074606,-0.27778608436243124,0.5665495679828877,0.03566981281823016,0.20981270232665106,1e-08
joint,504,3818.460233423618,1014.2534247350727,1.0,-187.2061426355859,2.4568958577494455,1.1638823876555338,-0.6878896519696,0.6710409720402902,0.000814854366302807,0.1333069187929055,1e-08
joint,505,5592.951614989339,25094.250411686804,1.0,-1960.3773049294084,3.6370314067030884,1.1654417358076616,0.0671373370919065,0.6830352555561383,0.06422696377649023,0.22446271310865476,1e-08
joint,506,6087.274324324191,27095.91763527857,1.0,-2455.9843253771214,6.398770706603831,0.9962438847741327,-0.2098820377310492,0.5038818862273317,-0.018081020009038724,0.22292141544563865,1e-08
joint,507,3827.302175663137,499.6042297728427,1.0,-196.00332092613962,5.372210761824078,0.7207922800541641,-0.15011527742476705,0.649192654997935,0.1309353087212365,0.15232755677248763,1e-08
joint,508,5188.131661349955,17484.368769065946,1.0,-1554.5725300069819,3.9416433721336808,0.7077172046786855,0.1503809111977925,0.5691983735894224,-0.3333768625812003,0.22348223790153365,1e-08
joint,509,56654.12429297011,917267.3413842707,1.0,-53021.88110723369,3.17586657217642,1.1582213784665205,0.5900115420903932,0.5586293088591123,-0.0632302791886063,0.2812785731737478,1e-08
joint,510,5160.212076654494,19273.94349671891,1.0,-1527.8285994022071,6.502433537609178,0.9571156852007724,0.31154110001855473,0.6419482763020542,-0.255540597135077,0.22369435718492792,1e-08
joint,511,3939.1820434237216,2244.7460346729417,1.0,-308.61170256349055,5.499839936819344,0.9832032701002472,-0.45804873098515997,0.6181775501057473,0.3873969280317414,0.168318298230299,1e-08
joint,512,15462.340178432856,172601.59594184306,1.0,-11829.40484212561,3.2653003906806344,1.0135707699729575,-0.38304345163731596,0.5716142484853292,-0.24014348452093484,0.25847208975359354,1e-08
joint,513,3948.0482183514873,1984.7998858411988,1.0,-317.34986513033454,3.17787997137924,0.7813632178557856,-0.08992240212950897,0.6735177233320283,0.3004806439744199,0.1876866811459636,1e-08
joint,514,4572.640943385725,9448.73501532252,1.0,-939.6222560205676,3.5955072012187674,0.8989991226375184,-0.48224356700578525,0.5706290582433253,-0.09447800735127156,0.20936435878374443,1e-08
joint,515,17064.355720498075,212316.16215137663,1.0,-13432.311248620948,3.8104144075780826,1.0234559556873561,-0.5232405083890161,0.6344375497005931,-0.18123278427245482,0.26517999655303315,1e-08
joint,516,4100.621115071242,3518.6648778499944,1.0,-468.16831002114355,4.280413012597296,0.8794352051459912,-0.06330459365200436,0.6200081203946995,-0.0266149175782564,0.19009274280500826,1e-08
joint,517,4614.157897317572,12841.861797622943,1.0,-983.6894856751827,4.139462385270772,1.255082355395812,-0.6066427754079023,0.6721614353357198,0.11852689893884204,0.20788920956768164,1e-08
joint,518,5324.844950703722,17887.87723865893,1.0,-1693.6826694603526,3.1650328656577047,1.1494634615959616,-0.6085191073736329,0.6219856869606766,0.02336085264223509,0.21845307871799893,1e-08
joint,519,4832.350246128992,12165.460536022398,1.0,-1200.3902952204494,5.162011428312485,1.0166412389120936,-0.2630427665807348,0.5962898765037461,-0.1506694963731101,0.21185146505722754,1e-08
joint,520,6633.717106459417,36991.241528548555,1.0,-3004.005846224528,3.7355655312087395,1.052545075691489,0.0045553636274606735,0.6169249346811754,-0.12431083551617184,0.2336200829966431,1e-08
joint,521,4004.0478564405375,2298.972681803343,1.0,-376.14435127655474,4.04817895878427,1.2976503944512163,-0.41431304010451514,0.6593585202188184,-0.27622497746240476,0.17854226075730467,1e-08
joint,522,6479.845062288025,37733.45942481825,1.0,-2853.0812887244647,3.8929884861425803,1.116455452807146,-0.3979174543487802,0.6264993845097555,-0.6789990852657927,0.23030384705919318,1e-08
joint,523,7799.788100432832,55270.46441367971,1.0,-4169.606331995806,5.637943029882761,0.8569536367850284,-0.548910826470373,0.6089579659584804,-0.04730476778917973,0.24418096812878626,1e-08
joint,524,9949.49306715611,78158.0795198246,1.0,-6328.535276874443,5.1017879361175735,1.4483600546030377,-0.566871336252355,0.5100877144344269,-0.20734776270110264,0.23230064100336856,1e-08
joint,525,3920.1921366536944,1494.4829378705722,1.0,-293.1410684370737,3.945070062059794,0.7070636511433952,-0.4288552042591148,0.5642949512240084,-0.21087065929913648,0.17734233897083249,1e-08
joint,526,14027.272174682077,170921.45064857355,1.0,-10400.481173374425,5.038431008249631,0.7079057867743899,1.289914817224013,0.6620546887569906,0.015033084038790626,0.264516502027888,1e-08
joint,527,3879.2881284023306,1201.0098534856052,1.0,-251.83481318518085,5.437310135063712,0.9695164944360408,0.05546377824184112,0.628457858171732,0.18904238744448135,0.16395617196078363,1e-08
joint,528,3922.8770057782344,1517.291468838084,1.0,-296.3292697360189,3.5921216291055442,0.6689763932009098,-0.2848390889092308,0.6667195402709409,-0.38019469849493415,0.18556097582163647,1e-08
joint,529,4522.892649843278,9234.459499891485,1.0,-893.7263247008644,3.7711283539489964,0.8462550412464684,-0.5131631266431583,0.6415442509666113,0.11723432545777075,0.21401517143273227,1e-08
joint,530,4603.815892440555,9818.201169698053,1.0,-976.834931161774,7.224484863595643,1.0430186755234323,0.3123303537662204,0.6541177908328352,0.016436113508920595,0.20887507911716516,1e-08
joint,531,3893.515863145413,1432.522334098775,1.0,-268.2626677778193,3.9556035498403643,0.7572777518755897,-0.3148398164104192,0.5263578229856074,0.23246532554693675,0.17191541083600642,1e-08
joint,532,4507.81444869529,8766.036209118327,1.0,-881.9924874851358,5.431341273474573,0.7480021440406339,0.7982942865660704,0.6800751428453092,0.1695095843414418,0.22069554695448299,1e-08
joint,533,4025.880627832404,2701.3119046817496,1.0,-398.71193543766395,3.443496533375955,0.7083435565510388,0.176754998822937,0.5917350874330408,0.015121418951314204,0.1917474334511083,1e-08
joint,534,4533.086501318636,9073.2106479932,1.0,-906.0125639750428,3.251000429149246,1.160448125675734,0.02016696637728843,0.6219656583867003,0.16070783344675993,0.2054304209838945,1e-08
joint,535,3965.396764975941,2128.3184919380496,1.0,-338.8154482284909,4.745907150181228,1.0879600935157578,-0.39186950457216757,0.5683603659854473,-0.019121481504213913,0.16907193784245017,1e-08
joint,536,7984.1759268915575,56669.56968916247,1.0,-4359.024701435075,6.492286929816433,1.0887694077338361,-0.5823919870258347,0.5915907153624835,0.17828671807477087,0.24040827091597775,1e-08
joint,537,4310.697017931609,6323.908961252868,1.0,-686.3039181903217,5.586989501917143,1.1163845178870395,-0.13061473013288638,0.6986578462719011,0.16199852001016235,0.202337335935692,1e-08
joint,538,4465.842465441195,8127.798170650369,1.0,-840.2261024348828,5.54629165368433,1.06401464859894,-0.6349402572606002,0.6580020202967022,-0.035499739022601055,0.2066232638408042,1e-08
joint,539,5397.946865651868,19106.51974122,1.0,-1771.5612007151158,3.814524119389448,1.0975189381416712,-0.03888455811106817,0.5458844936563196,-0.09696464247223394,0.21665550927248262,1e-08
joint,540,6152.850992138666,32010.6563061335,1.0,-2528.457305599641,4.547126676746494,0.7994157615145144,-0.7023510173281212,0.6430831101552886,-0.017945500394365467,0.23876133591107276,1e-08
joint,541,8148.249397196489,59018.27944147584,1.0,-4522.3609280059945,5.040169706579225,0.9163343346195408,-0.3727519574126444,0.6008031774824845,0.021263649020712615,0.24410891347719035,1e-08
joint,542,8449.154302334517,70714.47946250025,1.0,-4824.626772053193,4.512657524459371,1.2958788067072684,-0.19082085394924153,0.6425431042803167,-0.09433474319715768,0.24048653068726017,1e-08
joint,543,6089.677476833855,28441.916132338636,1.0,-2464.0781621790898,4.133623768279601,1.1637421000010002,-0.5403429153537966,0.620026351343337,-0.3161196647906853,0.22850971139624351,1e-08
joint,544,20436.60998622688,259533.87915471473,1.0,-16815.041065054244,3.54999758342558,0.8764764063828463,0.03666293731385617,0.5726277684949994,-0.07321703391809213,0.2704935650373104,1e-08
joint,545,10149.19977650131,93961.09617450775,1.0,-6531.202326210644,7.481454793261508,0.853333657302183,0.7890842436133637,0.5249567489737598,-0.39854729179488174,0.24615997297092893,1e-08
joint,546,4203.67593952734,4888.721379540274,1.0,-578.6945293831568,4.929883499396263,1.0551542717985318,-0.7611103599341633,0.6515550145447303,0.16561038889150292,0.1948076492539338,1e-08
joint,547,47908.70870029786,833802.2535258492,1.0,-44286.39185839474,3.1281139415541803,0.7345860930025795,0.026565532215368726,0.6393886078017692,-0.2134121422771304,0.2937803405901705,1e-08
joint,548,5040.03879971758,14650.321447080072,1.0,-1414.4855630731872,3.401327246873386,0.9585917156481166,-0.377279505040417,0.5627171825297315,-0.189486358469211,0.21706445623608045,1e-08
joint,549,6185.864744138491,31225.869806906594,1.0,-2561.8977074286736,3.2902896629681426,0.9181161200228584,-0.1454348718314631,0.5505296268373371,-0.27058423672546617,0.22670827800685858,1e-08
joint,550,5409.125908082602,19903.695006373455,1.0,-1787.8351726004803,5.259276179156707,1.2585620152659316,0.12632873587930604,0.5378136494775337,0.09340535729866956,0.21466892349864086,1e-08
joint,551,4837.697971007246,11693.027878388257,1.0,-1212.8888826342625,4.381945315651439,1.0444284678734896,1.404072468787938,0.5931242209940671,0.0887815553912756,0.21311318503558194,1e-08
joint,552,4665.625934304319,10399.099979992016,1.0,-1041.9594326360998,4.439933118986858,1.0325128964936723,0.0528004376883382,0.5657005458338933,-0.001581128806521175,0.20602595316470024,1e-08
joint,553,632207.4659598835,15086672.302263174,1.0,-628589.1843328017,4.370631769974149,1.023727268068111,0.33982028428018685,0.6707731600461041,-0.16036975434590703,0.3398991184240586,1e-08
joint,554,7987.597843173549,60117.21992273198,1.0,-4365.572513663406,3.4647807979180953,1.095864193084419,-0.5127330629503495,0.6623693567230539,-0.49648457206204005,0.2458162989867464,1e-08
joint,555,5932.657122805289,26758.64905881321,1.0,-2308.7190357348454,5.6618837910206725,1.0225467527590322,-0.7842848823740155,0.5613597149714428,0.054585620881287655,0.22762277304649461,1e-08
joint,556,14594.344572559554,161198.23693209267,1.0,-10972.295671903312,4.008115577612605,1.2572304574079078,1.1548920112671235,0.6494484702480037,0.09391312427583992,0.25993572539811255,1e-08
joint,557,4543.28719388075,9101.18966733133,1.0,-919.21850004957,3.5602934504395596,0.9656238875662575,0.09242289995342601,0.6961748445877987,-0.36095528989064274,0.21588223056419661,1e-08
joint,558,7134.266230302019,50432.16323311962,1.0,-3513.270532487617,4.78910514307917,0.7578026473151229,-0.039362870307928954,0.6111353882499851,-0.022078572574422892,0.2414431052613723,1e-08
joint,559,3940.078167896456,1686.0773809492314,1.0,-315.46764024694306,3.5656317235107,0.7723581114490913,-0.37977086485582034,0.6388169950440008,-0.1513582189446121,0.18542953338377618,1e-08
joint,560,4095.8976403152496,3785.165131834241,1.0,-476.27820495197284,3.639792868726121,0.5562732058846296,-0.7250523535931078,0.5148203186199702,-0.1232632418672828,0.19569433065418837,1e-08
joint,561,3871.1262447484214,1389.628126387359,1.0,-248.38651172819476,3.762571257811099,0.8493419788047235,-0.3996262788884268,0.572933558328735,0.27273280641641506,0.16461228839608294,1e-08
joint,562,4649.456059226506,11017.965763032236,1.0,-1027.8870646576072,6.183158216512047,0.8248866634019673,0.0819738625156291,0.6436841653150246,0.11239712420597672,0.21625679365933487,1e-08
joint,563,44187.17645766179,754312.5948918695,1.0,-40565.42398425787,3.9798385587007816,1.0204083572999971,-0.02224635552620491,0.6834020531052243,-0.18408263791709129,0.2897190966688853,1e-08
joint,564,5003.311749236889,16005.3007566328,1.0,-1382.3952475416922,6.058832507246771,0.7161993529863612,0.17533825225757926,0.6166796959868548,-0.43177218437135834,0.22573316552936626,1e-08
joint,565,4474.275692894736,9809.276291111462,1.0,-852.8987789841618,5.022011818583973,0.6689440919815415,0.456121012755358,0.643373113861104,-0.4166639227918909,0.215034074064276,1e-08
joint,566,7463.824074685848,54393.91929911122,1.0,-3842.0826883797677,3.1915383346585156,0.7395822269510692,-0.4121005389206262,0.6362370567291381,0.24312071498628204,0.24904015551823902,1e-08
joint,567,4060.453866722353,3400.191473414727,1.0,-441.60973636070514,3.543465333736566,0.7585318820272767,-0.1757847849710943,0.6710985296177747,0.5647337988396235,0.20188758917332875,1e-08
joint,568,4339.589079090751,6359.808527775447,1.0,-716.6860108710492,4.682517373579248,0.903612650037706,0.11244261893679874,0.6687309793232847,0.017775953512114345,0.21006005582912657,1e-08
joint,569,5380.976934347629,20068.74909012538,1.0,-1758.9737153853512,5.183488952611329,0.8582059746744195,-0.15109491764050786,0.6527181400180535,-0.4075067618049401,0.2306769770484701,1e-08
joint,570,4451.155155183596,11431.736339344845,1.0,-827.4047887447027,4.7704509365093255,0.8337445998598586,0.011616690697174303,0.6283402900996126,-0.0331250276259138,0.20881009415631924,1e-08
joint,571,3846.4296040260056,1128.990886553134,1.0,-225.2056969855385,4.071229811024467,0.7653019091169319,-0.4884539162058509,0.6050260716900309,-0.1673142176381771,0.1595743226022796,1e-08
joint,572,5279.153532235545,19752.29322849734,1.0,-1656.6663345753025,3.701455354722041,0.854474843126996,1.0125586186447748,0.6550066836205238,-0.23409346451218907,0.22980477398381688,1e-08
joint,573,3950.481954911735,2385.213161697271,1.0,-328.16263609960913,3.4603196458935437,0.8796078579482639,-0.09128098084036274,0.6110825167701524,0.07953211488064121,0.18116320491370083,1e-08
joint,574,8240.649123264197,97854.80896580996,1.0,-4620.369959903381,4.891326719889417,0.932138597125141,-0.764575351690243,0.6630047773607483,0.19715035840551426,0.24409009728732456,1e-08
joint,575,6430.597266644327,37458.31227024735,1.0,-2808.5035359614144,3.8262410579747006,0.8217450770549538,0.20519086246894325,0.6344587322933133,0.10378564357500233,0.24147908732983547,1e-08
joint,576,17248.107516725944,207356.68503526997,1.0,-13626.910646104276,4.74077696661855,1.0927475568412706,-0.48811313962278435,0.5905382540243111,-0.1226493238066697,0.26334431401615493,1e-08
joint,577,7162.224387172699,48127.91976435508,1.0,-3541.556701867182,4.062611140739938,0.9014277117592523,0.4673617611154818,0.6980222472515969,-0.11327587975240018,0.2464216591672825,1e-08
joint,578,3926.8683406176206,1873.8902748127357,1.0,-304.5781945401307,3.3846774744993366,0.929815870149763,0.36193896627404476,0.5974155525086056,-0.23031670336378285,0.1780704635366384,1e-08
joint,579,6993.122085352619,44127.793582804596,1.0,-3372.0681568791124,2.641418079431155,1.0057191559227894,-0.5341023127511072,0.5952721897897137,-0.14011704935098845,0.2361393967385894,1e-08
joint,580,4046.9761593774165,2809.5365669670527,1.0,-428.16126608119436,4.0764537375184995,1.0801271098287137,2.062521961015898,0.7003031626653651,0.05631702845501202,0.18900909313363748,1e-08
joint,581,3907.496194428108,1978.3175353906777,1.0,-288.2383150925024,2.9439986864238437,0.7163153384613343,-0.10488162726494288,0.5649663364822934,-0.11936261520400766,0.16984354550271596,1e-08
joint,582,5546.3898338248155,23316.46295870977,1.0,-1924.6667710791219,3.816925926284757,1.0016741798150504,-0.5839844524684334,0.6409327909989804,-0.019736790579861684,0.22819996856845587,1e-08
joint,583,4412.337391368197,7010.772491855542,1.0,-792.9046738610305,3.367781978283661,1.1371316101812754,-0.18577502355389974,0.6070393536982084,0.4006392634733296,0.20402785262261813,1e-08
joint,584,8224.340788471778,61083.24713248814,1.0,-4604.923044946686,5.121932476477575,1.022900846508159,-0.0676913428519198,0.6269762238905232,0.16908411421109337,0.24560993078823704,1e-08
joint,585,3885.6182430063877,1449.3098796055697,1.0,-267.3603352453476,3.5292969578388345,0.9092706275609258,-0.45819965276814,0.6967521239263135,-0.035528343937609196,0.17709116509385964,1e-08
